symbol,launch_date,entry_time,exit_time,entry_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
PUMPUSDT,2025-07-10 12:30:00,2025-07-10 07:32:00,2025-07-10 07:56:00,0.005253,0.005148,584918.017531,-61.451487,-2.0,Stop Loss,3072.574346,3011.122859,24
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:47:00,2025-07-10 10:52:00,0.09041,0.088602,33305.196982,-60.222457,-2.0,Stop Loss,3011.122859,2950.900402,5
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:32:00,2025-07-10 10:33:00,0.13045,0.127841,22620.93064,-59.018008,-2.0,Stop Loss,2950.900402,2891.882394,1
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:17:00,2025-07-15 09:23:00,0.07555,0.09066,38277.728576,578.376479,20.0,Target Hit,2891.882394,3470.258873,6
CUSDT,2025-07-15 14:30:00,2025-07-15 09:02:00,2025-07-15 09:11:00,0.18798,0.225576,18460.787705,694.051775,20.0,Target Hit,3470.258873,4164.310647,9
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:32:00,2025-07-15 10:33:00,0.01816,0.017797,229312.260313,-83.286213,-2.0,Stop Loss,4164.310647,4081.024434,1
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:32:00,2025-07-17 15:33:00,1.2903,1.264494,3162.849286,-81.620489,-2.0,Stop Loss,4081.024434,3999.403946,1
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:32:00,2025-07-21 07:36:00,0.1578,0.154644,25344.765182,-79.988079,-2.0,Stop Loss,3999.403946,3919.415867,4
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:32:00,2025-07-23 08:24:00,0.044499,0.043609,88078.740348,-78.388317,-2.0,Stop Loss,3919.415867,3841.027549,52
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:32:00,2025-07-23 11:35:00,4.983,4.88334,770.826319,-76.820551,-2.0,Stop Loss,3841.027549,3764.206998,3
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:47:00,2025-07-23 11:49:00,0.00243,0.002381,1549056.377948,-75.28414,-2.0,Stop Loss,3764.206998,3688.922858,2
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:02:00,2025-07-25 11:03:00,0.04293,0.042071,85928.787758,-73.778457,-2.0,Stop Loss,3688.922858,3615.144401,1
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:17:00,2025-07-25 11:19:00,0.000619,0.000607,5837468.757108,-72.302888,-2.0,Stop Loss,3615.144401,3542.841513,2
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:47:00,2025-07-29 10:03:00,0.03649,0.03576,97090.751254,-70.85683,-2.0,Stop Loss,3542.841513,3471.984683,16
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:02:00,2025-07-29 10:03:00,0.1552,0.152096,22371.035329,-69.439694,-2.0,Stop Loss,3471.984683,3402.544989,1
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:02:00,2025-07-29 14:03:00,1.1544,1.131312,2947.457544,-68.0509,-2.0,Stop Loss,3402.544989,3334.49409,1
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:02:00,2025-07-30 08:03:00,0.005206,0.005102,640509.813588,-66.689882,-2.0,Stop Loss,3334.49409,3267.804208,1
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:32:00,2025-07-31 09:34:00,0.03584,0.035123,91177.572761,-65.356084,-2.0,Stop Loss,3267.804208,3202.448124,2
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:32:00,2025-07-31 12:33:00,0.0541,0.053018,59194.974558,-64.048962,-2.0,Stop Loss,3202.448124,3138.399161,1
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:32:00,2025-08-05 14:33:00,0.04,0.0392,78459.979028,-62.767983,-2.0,Stop Loss,3138.399161,3075.631178,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:02:00,2025-08-05 18:16:00,0.5877,0.70524,5233.335338,615.126236,20.0,Target Hit,3075.631178,3690.757413,74
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:32:00,2025-08-06 09:33:00,1.14,1.1172,3237.506503,-73.815148,-2.0,Stop Loss,3690.757413,3616.942265,1
INUSDT,2025-08-07 15:30:00,2025-08-07 10:32:00,2025-08-07 10:33:00,0.08028,0.078674,45054.089004,-72.338845,-2.0,Stop Loss,3616.942265,3544.60342,1
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:47:00,2025-08-07 16:48:00,0.3076,0.301448,11523.41814,-70.892068,-2.0,Stop Loss,3544.60342,3473.711352,1
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:32:00,2025-08-07 16:35:00,0.22,0.264,15789.597052,694.74227,20.0,Target Hit,3473.711352,4168.453622,3
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:47:00,2025-08-13 11:48:00,0.014565,0.014274,286196.609805,-83.369072,-2.0,Stop Loss,4168.453622,4085.084549,1
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:32:00,2025-08-13 11:33:00,0.09937,0.097383,41109.83747,-81.701691,-2.0,Stop Loss,4085.084549,4003.382858,1
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:17:00,2025-08-15 14:35:00,0.3147,0.308406,12721.267424,-80.067657,-2.0,Stop Loss,4003.382858,3923.315201,138
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:32:00,2025-08-18 12:33:00,0.11225,0.110005,34951.583084,-78.466304,-2.0,Stop Loss,3923.315201,3844.848897,1
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:17:00,2025-08-20 11:18:00,0.11517,0.112867,33384.118236,-76.896978,-2.0,Stop Loss,3844.848897,3767.951919,1
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:32:00,2025-08-20 17:33:00,0.1917,0.187866,19655.461238,-75.359038,-2.0,Stop Loss,3767.951919,3692.592881,1
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:32:00,2025-08-22 09:33:00,0.398,0.39004,9277.87156,-73.851858,-2.0,Stop Loss,3692.592881,3618.741023,1
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:32:00,2025-08-23 08:34:00,0.4409,0.432082,8207.623097,-72.37482,-2.0,Stop Loss,3618.741023,3546.366203,2
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:17:00,2025-08-25 08:20:00,0.2391,0.234318,14832.146394,-70.927324,-2.0,Stop Loss,3546.366203,3475.438879,63
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:32:00,2025-08-25 09:35:00,0.928,1.1136,3745.084999,695.087776,20.0,Target Hit,3475.438879,4170.526654,3
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:32:00,2025-08-26 13:34:00,0.014665,0.014372,284386.406715,-83.410533,-2.0,Stop Loss,4170.526654,4087.116121,2
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:32:00,2025-08-27 10:33:00,0.13355,0.130879,30603.639995,-81.742322,-2.0,Stop Loss,4087.116121,4005.373799,1
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:32:00,2025-08-28 16:55:00,0.11159,0.133908,35893.662505,801.07476,20.0,Target Hit,4005.373799,4806.448559,23
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:32:00,2025-08-29 05:05:00,0.024663,0.02417,194884.992043,-96.128971,-2.0,Stop Loss,4806.448559,4710.319588,33
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:32:00,2025-09-01 08:33:00,0.05254,0.051489,89652.06676,-94.206392,-2.0,Stop Loss,4710.319588,4616.113196,1
QUSDT,2025-09-02 12:30:00,2025-09-02 07:32:00,2025-09-02 11:17:00,0.009646,0.011575,478552.062598,923.222639,20.0,Target Hit,4616.113196,5539.335835,225
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:02:00,2025-09-03 11:20:00,0.12283,0.147396,45097.58068,1107.867167,20.0,Target Hit,5539.335835,6647.203002,18
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:17:00,2025-09-03 11:18:00,0.14081,0.137994,47206.895831,-132.94406,-2.0,Stop Loss,6647.203002,6514.258942,1
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:32:00,2025-09-03 12:34:00,0.02759,0.027038,236109.4216,-130.285179,-2.0,Stop Loss,6514.258942,6383.973763,2
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:32:00,2025-09-08 12:29:00,0.2098,0.2144,30428.854924,139.972733,2.192564,4h Timeout,6383.973763,6523.946496,237
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:02:00,2025-09-08 13:05:00,0.7966,0.95592,8189.739513,1304.789299,20.0,Target Hit,6523.946496,7828.735795,3
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:50:00,2025-09-09 06:51:00,0.477,0.46746,16412.444014,-156.574716,-2.0,Stop Loss,7828.735795,7672.161079,1
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:02:00,2025-09-09 07:03:00,0.07366,0.072187,104156.408892,-153.443222,-2.0,Stop Loss,7672.161079,7518.717857,1
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:02:00,2025-09-09 15:07:00,0.222,0.21756,33868.098457,-150.374357,-2.0,Stop Loss,7518.717857,7368.3435,5
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:02:00,2025-09-11 12:03:00,0.5517,0.540666,13355.706906,-147.36687,-2.0,Stop Loss,7368.3435,7220.97663,1
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:02:00,2025-09-12 08:06:00,0.001764,0.002117,4092364.199644,1444.195326,20.0,Target Hit,7220.97663,8665.171956,4
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:32:00,2025-09-12 10:33:00,0.018513,0.018143,468058.767154,-173.303439,-2.0,Stop Loss,8665.171956,8491.868517,1
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:02:00,2025-09-15 14:03:00,1.2936,1.267728,6564.524209,-169.83737,-2.0,Stop Loss,8491.868517,8322.031147,1
