symbol,launch_date,entry_time,exit_time,entry_price,exit_price,position_size,profit_usd,profit_pct,exit_reason,capital_before,capital_after,duration_minutes
AINUSDT,2025-07-10 15:30:00,2025-07-10 10:46:00,2025-07-10 11:55:00,0.08811,0.101326,97542.657366,1289.172531,15.0,Target Hit,8594.483541,9883.656072,69
CROSSUSDT,2025-07-10 15:30:00,2025-07-10 10:31:00,2025-07-10 14:16:00,0.13019,0.149718,75917.167767,1482.548411,15.0,Target Hit,9883.656072,11366.204482,225
VELVETUSDT,2025-07-15 14:30:00,2025-07-15 09:16:00,2025-07-15 13:14:00,0.0794,0.0806,143151.189955,171.781428,1.511335,4h Timeout,11366.204482,11537.98591,238
CUSDT,2025-07-15 14:30:00,2025-07-15 09:01:00,2025-07-15 09:08:00,0.18058,0.207667,63894.040926,1730.697887,15.0,Target Hit,11537.98591,13268.683797,7
TACUSDT,2025-07-15 15:30:00,2025-07-15 10:31:00,2025-07-15 10:49:00,0.01907,0.02193,695788.348027,1990.30257,15.0,Target Hit,13268.683797,15258.986366,18
ERAUSDT,2025-07-17 20:30:00,2025-07-17 15:31:00,2025-07-17 15:43:00,1.227,1.41105,12436.011709,2288.847955,15.0,Target Hit,15258.986366,17547.834321,12
TAUSDT,2025-07-21 12:30:00,2025-07-21 07:31:00,2025-07-21 07:34:00,0.1569,0.180435,111840.881589,2632.175148,15.0,Target Hit,17547.834321,20180.00947,3
PENGUUSDC,2025-07-23 12:30:00,2025-07-23 07:31:00,2025-07-23 11:29:00,0.044243,0.044703,456117.565933,209.81408,1.039712,4h Timeout,20180.00947,20389.82355,238
CVXUSDT,2025-07-23 16:30:00,2025-07-23 11:31:00,2025-07-23 15:29:00,4.97,4.66,4102.580191,-1271.799859,-6.237425,4h Timeout,20389.82355,19118.023691,238
SLPUSDT,2025-07-23 16:30:00,2025-07-23 11:46:00,2025-07-23 14:00:00,0.002462,0.002093,7765241.141619,-2867.703554,-15.0,Stop Loss,19118.023691,16250.320137,134
ZORAUSDT,2025-07-25 16:30:00,2025-07-25 11:01:00,2025-07-25 14:59:00,0.0428,0.04379,379680.377034,375.883573,2.313084,4h Timeout,16250.320137,16626.20371,238
TAGUSDT,2025-07-25 16:30:00,2025-07-25 11:16:00,2025-07-25 11:21:00,0.000603,0.000693,27572477.131557,2493.930557,15.0,Target Hit,16626.20371,19120.134267,5
ZRCUSDT,2025-07-29 14:30:00,2025-07-29 09:46:00,2025-07-29 13:44:00,0.03681,0.039,519427.717112,1137.5467,5.94947,4h Timeout,19120.134267,20257.680967,238
ESPORTSUSDT,2025-07-29 15:30:00,2025-07-29 10:01:00,2025-07-29 10:05:00,0.1602,0.13617,126452.440495,-3038.652145,-15.0,Stop Loss,20257.680967,17219.028822,4
TREEUSDT,2025-07-29 19:30:00,2025-07-29 14:01:00,2025-07-29 14:04:00,1.2479,1.060715,13798.404377,-2582.854323,-15.0,Stop Loss,17219.028822,14636.174499,3
A2ZUSDT,2025-07-30 13:30:00,2025-07-30 08:01:00,2025-07-30 08:15:00,0.00557,0.004734,2627679.443252,-2195.426175,-15.0,Stop Loss,14636.174499,12440.748324,14
PLAYUSDT,2025-07-31 14:30:00,2025-07-31 09:31:00,2025-07-31 13:29:00,0.03525,0.03585,352929.03047,211.757418,1.702128,4h Timeout,12440.748324,12652.505742,238
NAORISUSDT,2025-07-31 17:30:00,2025-07-31 12:31:00,2025-07-31 12:35:00,0.0594,0.05049,213005.147178,-1897.875861,-15.0,Stop Loss,12652.505742,10754.629881,4
TOWNSUSDT,2025-08-05 19:30:00,2025-08-05 14:31:00,2025-08-05 14:32:00,0.0422,0.03587,254849.049313,-1613.194482,-15.0,Stop Loss,10754.629881,9141.435399,1
PROVEUSDT,2025-08-05 22:30:00,2025-08-05 17:01:00,2025-08-05 17:02:00,0.5292,0.60858,17274.06538,1371.21531,15.0,Target Hit,9141.435399,10512.650709,1
ALLUSDT,2025-08-06 14:30:00,2025-08-06 09:31:00,2025-08-06 13:29:00,1.143,1.016,9197.419693,-1168.072301,-11.111111,4h Timeout,10512.650709,9344.578408,238
INUSDT,2025-08-07 15:30:00,2025-08-07 10:31:00,2025-08-07 10:39:00,0.0718,0.08257,130147.331584,1401.686761,15.0,Target Hit,9344.578408,10746.265169,8
CARVUSDT,2025-08-07 21:30:00,2025-08-07 16:46:00,2025-08-07 20:44:00,0.3064,0.303,35072.667,-119.247068,-1.109661,4h Timeout,10746.265169,10627.018101,238
YALAUSDT,2025-08-07 21:30:00,2025-08-07 16:31:00,2025-08-07 16:34:00,0.2199,0.252885,48326.594366,1594.052715,15.0,Target Hit,10627.018101,12221.070816,3
XNYUSDT,2025-08-13 16:30:00,2025-08-13 11:46:00,2025-08-13 15:44:00,0.014865,0.016664,822137.290026,1479.024985,12.102254,4h Timeout,12221.070816,13700.095801,238
AIOUSDT,2025-08-13 16:30:00,2025-08-13 11:31:00,2025-08-13 11:56:00,0.10394,0.119531,131807.733317,2055.01437,15.0,Target Hit,13700.095801,15755.110171,25
USELESSUSDT,2025-08-15 17:30:00,2025-08-15 12:16:00,2025-08-15 16:14:00,0.3116,0.2803,50561.971024,-1582.589693,-10.044929,4h Timeout,15755.110171,14172.520478,238
DAMUSDT,2025-08-18 17:30:00,2025-08-18 12:31:00,2025-08-18 12:48:00,0.10527,0.12106,134630.193579,2125.878072,15.0,Target Hit,14172.520478,16298.39855,17
CUDISUSDT,2025-08-20 16:30:00,2025-08-20 11:16:00,2025-08-20 12:12:00,0.11749,0.099866,138721.580984,-2444.759782,-15.0,Stop Loss,16298.39855,13853.638767,56
SAPIENUSDT,2025-08-20 22:30:00,2025-08-20 17:31:00,2025-08-20 17:35:00,0.18915,0.160778,73241.547805,-2078.045815,-15.0,Stop Loss,13853.638767,11775.592952,4
XPLUSDT,2025-08-22 14:30:00,2025-08-22 09:31:00,2025-08-22 09:56:00,0.4114,0.47311,28623.220594,1766.338943,15.0,Target Hit,11775.592952,13541.931895,25
WLFIUSDT,2025-08-23 13:30:00,2025-08-23 08:31:00,2025-08-23 08:41:00,0.4444,0.37774,30472.394003,-2031.289784,-15.0,Stop Loss,13541.931895,11510.642111,10
BIOUSDC,2025-08-25 12:30:00,2025-08-25 07:16:00,2025-08-25 11:14:00,0.2385,0.23067,48262.65036,-377.896552,-3.283019,4h Timeout,11510.642111,11132.745558,238
SOMIUSDT,2025-08-25 14:30:00,2025-08-25 09:31:00,2025-08-25 09:34:00,0.931,1.07065,11957.83626,1669.911834,15.0,Target Hit,11132.745558,12802.657392,3
BASUSDT,2025-08-26 18:30:00,2025-08-26 13:31:00,2025-08-26 16:13:00,0.01394,0.016031,918411.577637,1920.398609,15.0,Target Hit,12802.657392,14723.056001,162
BTRUSDT,2025-08-27 15:30:00,2025-08-27 10:31:00,2025-08-27 11:18:00,0.12656,0.107576,116332.616949,-2208.4584,-15.0,Stop Loss,14723.056001,12514.597601,47
MITOUSDT,2025-08-28 21:30:00,2025-08-28 16:31:00,2025-08-28 16:34:00,0.10349,0.119014,120925.670122,1877.18964,15.0,Target Hit,12514.597601,14391.787241,3
HEMIUSDT,2025-08-29 09:30:00,2025-08-29 04:31:00,2025-08-29 05:15:00,0.025778,0.021911,558297.278341,-2158.768086,-15.0,Stop Loss,14391.787241,12233.019155,44
LINEAUSDT,2025-09-01 13:30:00,2025-09-01 08:31:00,2025-09-01 08:46:00,0.05025,0.057788,243443.167262,1834.952873,15.0,Target Hit,12233.019155,14067.972028,15
QUSDT,2025-09-02 12:30:00,2025-09-02 07:31:00,2025-09-02 07:38:00,0.009561,0.010995,1471391.280007,2110.195804,15.0,Target Hit,14067.972028,16178.167832,7
ARIAUSDT,2025-09-03 16:30:00,2025-09-03 11:01:00,2025-09-03 11:04:00,0.11659,0.134078,138761.19592,2426.725175,15.0,Target Hit,16178.167832,18604.893007,3
TAKEUSDT,2025-09-03 16:30:00,2025-09-03 11:16:00,2025-09-03 13:36:00,0.1392,0.16008,133655.840569,2790.733951,15.0,Target Hit,18604.893007,21395.626958,140
PTBUSDT,2025-09-03 17:30:00,2025-09-03 12:31:00,2025-09-03 13:14:00,0.02563,0.029474,834788.41039,3209.344044,15.0,Target Hit,21395.626958,24604.971002,43
WLFIUSDC,2025-09-08 13:30:00,2025-09-08 08:31:00,2025-09-08 12:29:00,0.2065,0.2144,119152.401947,941.303975,3.825666,4h Timeout,24604.971002,25546.274977,238
OPENUSDT,2025-09-08 18:30:00,2025-09-08 13:01:00,2025-09-08 13:02:00,0.678,0.7797,37678.871648,3831.941247,15.0,Target Hit,25546.274977,29378.216224,1
FLOCKUSDT,2025-09-09 11:30:00,2025-09-09 06:49:00,2025-09-09 10:40:00,0.4749,0.403665,61861.899819,-4406.732434,-15.0,Stop Loss,29378.216224,24971.48379,231
SKYUSDT,2025-09-09 12:30:00,2025-09-09 07:01:00,2025-09-09 10:59:00,0.07199,0.0742,346874.340748,766.592293,3.069871,4h Timeout,24971.48379,25738.076083,238
AVNTUSDT,2025-09-09 20:30:00,2025-09-09 15:01:00,2025-09-09 15:02:00,0.2766,0.23511,93051.612739,-3860.711413,-15.0,Stop Loss,25738.076083,21877.364671,1
HOLOUSDT,2025-09-11 17:30:00,2025-09-11 12:01:00,2025-09-11 12:19:00,0.5738,0.48773,38127.160458,-3281.604701,-15.0,Stop Loss,21877.364671,18595.75997,18
XPINUSDT,2025-09-12 13:30:00,2025-09-12 08:01:00,2025-09-12 08:06:00,0.001867,0.002147,9962370.068749,2789.363996,15.0,Target Hit,18595.75997,21385.123966,5
UBUSDT,2025-09-12 15:30:00,2025-09-12 10:31:00,2025-09-12 10:45:00,0.01864,0.021436,1147270.599028,3207.768595,15.0,Target Hit,21385.123966,24592.892561,14
ZKCUSDT,2025-09-15 19:30:00,2025-09-15 14:01:00,2025-09-15 15:41:00,1.2819,1.089615,19184.719994,-3688.933884,-15.0,Stop Loss,24592.892561,20903.958677,100
